reference_id,frame_index,timestamp_seconds,image_path,telemetry_block_index,drone_lat,drone_lon,rel_alt_m,abs_alt_m,manual_height_above_takeoff_m,manual_camera_angle_deg,local_x_m,local_y_m,feature_type,feature_path,feature_status
4cf8d389-690a-422e-9621-e1b8f17f3615,0,0.0,frames/frame_000000.jpg,1,32.102624,35.209724,19.6,729.642,120.0,45.0,0.0,0.0,orb,features/frame_000000_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,30,1.0,frames/frame_000030.jpg,30,32.102624,35.209724,19.6,729.642,120.0,45.0,0.0,0.0,orb,features/frame_000030_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,60,2.0,frames/frame_000060.jpg,60,32.102625,35.209724,19.6,729.642,120.0,45.0,0.0,0.11119504932695422,orb,features/frame_000060_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,90,3.0,frames/frame_000090.jpg,90,32.102625,35.209724,20.6,730.642,120.0,45.0,0.0,0.11119504932695422,orb,features/frame_000090_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,120,4.0,frames/frame_000120.jpg,120,32.102625,35.209723,24.6,734.642,120.0,45.0,-0.0941930576153216,0.11119504932695422,orb,features/frame_000120_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,150,5.0,frames/frame_000150.jpg,150,32.102625,35.209723,29.8,739.842,120.0,45.0,-0.0941930576153216,0.11119504932695422,orb,features/frame_000150_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,180,6.0,frames/frame_000180.jpg,180,32.102625,35.209722,35.9,745.942,120.0,45.0,-0.18838611456136123,0.11119504932695422,orb,features/frame_000180_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,210,7.0,frames/frame_000210.jpg,210,32.102625,35.209723,41.9,751.942,120.0,45.0,-0.0941930576153216,0.11119504932695422,orb,features/frame_000210_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,240,8.0,frames/frame_000240.jpg,240,32.102626,35.209724,48.0,758.042,120.0,45.0,0.0,0.22239009786382005,orb,features/frame_000240_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,270,9.0,frames/frame_000270.jpg,270,32.102626,35.209726,54.3,764.342,120.0,45.0,0.18838611456136123,0.22239009786382005,orb,features/frame_000270_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,300,10.0,frames/frame_000300.jpg,300,32.102627,35.209727,60.5,770.542,120.0,45.0,0.2825791715074009,0.33358514640068593,orb,features/frame_000300_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,330,11.0,frames/frame_000330.jpg,330,32.102628,35.209727,66.6,776.642,120.0,45.0,0.2825791715074009,0.4447801957276401,orb,features/frame_000330_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,360,12.0,frames/frame_000360.jpg,360,32.102629,35.209726,72.7,782.742,120.0,45.0,0.18838611456136123,0.5559752442645061,orb,features/frame_000360_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,390,13.0,frames/frame_000390.jpg,390,32.102629,35.209725,78.7,788.742,120.0,45.0,0.09419305694603966,0.5559752442645061,orb,features/frame_000390_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,420,14.0,frames/frame_000420.jpg,420,32.102628,35.209724,84.8,794.842,120.0,45.0,0.0,0.4447801957276401,orb,features/frame_000420_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,450,15.0,frames/frame_000450.jpg,450,32.102628,35.209724,88.7,798.742,120.0,45.0,0.0,0.4447801957276401,orb,features/frame_000450_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,480,16.0,frames/frame_000480.jpg,480,32.102628,35.209725,89.8,799.842,120.0,45.0,0.09419305694603966,0.4447801957276401,orb,features/frame_000480_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,509,17.0,frames/frame_000509.jpg,510,32.102631,35.209723,94.3,804.342,120.0,45.0,-0.0941930576153216,0.7783653421283261,orb,features/frame_000509_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,539,18.0,frames/frame_000539.jpg,540,32.102632,35.209722,100.5,810.542,120.0,45.0,-0.18838611456136123,0.889560390665192,orb,features/frame_000539_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,569,19.0,frames/frame_000569.jpg,570,32.102631,35.209721,105.9,815.942,120.0,45.0,-0.2825791715074009,0.7783653421283261,orb,features/frame_000569_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,599,20.0,frames/frame_000599.jpg,600,32.102629,35.209721,109.8,819.842,120.0,45.0,-0.2825791715074009,0.5559752442645061,orb,features/frame_000599_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,629,21.0,frames/frame_000629.jpg,630,32.102628,35.209721,110.4,820.442,120.0,45.0,-0.2825791715074009,0.4447801957276401,orb,features/frame_000629_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,659,22.0,frames/frame_000659.jpg,660,32.102631,35.209722,113.7,823.742,120.0,45.0,-0.18838611456136123,0.7783653421283261,orb,features/frame_000659_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,689,23.0,frames/frame_000689.jpg,690,32.102632,35.209723,115.5,825.542,120.0,45.0,-0.0941930576153216,0.889560390665192,orb,features/frame_000689_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,719,24.0,frames/frame_000719.jpg,720,32.102633,35.209724,116.8,826.842,120.0,45.0,0.0,1.0007554392020577,orb,features/frame_000719_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,749,25.0,frames/frame_000749.jpg,750,32.102634,35.209726,117.8,827.842,120.0,45.0,0.18838611456136123,1.1119504885290121,orb,features/frame_000749_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,779,26.0,frames/frame_000779.jpg,780,32.102635,35.209727,117.8,827.842,120.0,45.0,0.2825791715074009,1.223145537065878,orb,features/frame_000779_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,809,27.0,frames/frame_000809.jpg,810,32.102635,35.209728,118.3,828.342,120.0,45.0,0.37677222845344055,1.223145537065878,orb,features/frame_000809_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,839,28.0,frames/frame_000839.jpg,840,32.102635,35.209729,118.9,828.942,120.0,45.0,0.4709652860687622,1.223145537065878,orb,features/frame_000839_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,869,29.0,frames/frame_000869.jpg,870,32.102635,35.209731,119.3,829.342,120.0,45.0,0.6593513999608416,1.223145537065878,orb,features/frame_000869_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,899,30.0,frames/frame_000899.jpg,900,32.102634,35.209731,119.4,829.442,120.0,45.0,0.6593513999608416,1.1119504885290121,orb,features/frame_000899_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,929,31.0,frames/frame_000929.jpg,930,32.102635,35.209731,119.8,829.842,120.0,45.0,0.6593513999608416,1.223145537065878,orb,features/frame_000929_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,959,32.0,frames/frame_000959.jpg,960,32.102635,35.209731,119.8,829.842,120.0,45.0,0.6593513999608416,1.223145537065878,orb,features/frame_000959_orb.npz,extracted
